#frame size1  size2  size3  size4  size5  size6  size7  size8  size9  size10  size11  size12  size13  size14  size15  size16  size17  size18  size19  
    66    37   32   34   25   19   11   16   15    9    3    6    4    0    1    2    1    0    0    1
    67    39   34   35   28   18   12   14   14    8    7    5    2    0    0    1    0    0    0    2
    68    34   33   39   30   19   10   17    8    9    6    5    2    2    2    0    2    0    0    1
    69    46   44   21   25   24   11   12   12    5    7    6    3    0    5    1    0    1    1    0
    70    41   40   24   30   27    7   14    7    8    8    9    2    0    0    3    1    0    0    0
    71    35   37   35   24   28    7   12   12    8    8    4    3    4    1    2    0    0    0    0
    72    45   42   33   24   23    8   15    7    7    6    1    6    2    3    3    1    1    0    0
    73    28   39   33   26   20    8   15   11    6    5    4    4    2    3    1    2    0    0    1
    74    36   36   28   26   16   11   14   17    5   10    3    4    1    0    1    2    0    1    0
    75    35   47   32   33   17   15   15    8    4    5    4    2    1    3    2    0    1    0    1
    76    37   37   33   22   26   12   16   13    3    9    4    3    1    2    2    1    0    0    0
    77    33   41   27   34   18   12   15   12    6    5    1    4    2    4    1    1    0    0    0
    78    46   37   32   34   21    9   15    8    4    4    3    3    1    2    2    0    1    0    3
    79    27   34   34   32   15   12   17   13    4    5    1    2    3    3    1    1    2    0    2
    80    44   44   31   29   19    8   18   10    4    4    2    2    5    3    2    0    3    0    0
    81    52   41   37   29   19   14    7   11    4    8    0    2    3    3    1    2    2    0    0
    82    32   43   29   25   21   11   14   12    8    6    4    4    1    1    2    2    1    0    0
    83    36   38   35   25   17   15   12    8    3    9    2    5    2    1    3    0    1    0    1
    84    44   41   36   24   18   14    8    8    8    5    4    1    4    2    1    1    2    0    0
    85    44   29   39   21   19    8   15   13    7    5    4    1    2    2    0    1    1    1    1
    86    33   42   34   31   25    9   14   14    8    2    5    1    1    1    1    0    0    0    1
    87    42   32   33   28   15   15   11    8    4    5   10    3    2    4    2    1    1    0    0
    88    35   33   44   21   19    8   14   13    4    6    6    4    3    1    1    1    0    0    1
    89    45   45   35   30   21   14   16   13    3    1    2    3    2    1    2    1    2    0    0
    90    32   39   37   27   14   11   15   10    4    6    6    5    2    2    0    1    2    0    0
    91    47   47   42   27   19   12   12    9    5    5    9    3    2    1    1    0    1    0    0
    92    53   42   39   31   13   10   16   13    6    2    5    2    2    0    2    0    1    0    0
    93    49   36   32   26   15   12   11   12    6    7    4    4    3    2    0    0    0    0    0
    94    31   31   36   25   17   18   12   16    6    4    7    4    0    0    0    0    0    0    0
    95    37   28   33   25   18   11   13   10    9    6    6    2    2    1    3    0    1    0    1
    96    30   31   34   26   15    5   12   15    6    9    5    2    2    3    3    0    2    0    0
    97    36   38   27   19   18   11   17   12    9    8    5    2    3    1    2    1    0    0    0
    98    34   30   34   21   20   12   15    9    6    9    8    0    1    1    2    0    0    0    2
    99    42   29   30   25   23   17   15   11    6    6    7    0    3    1    2    0    0    0    0
   100    40   40   32   21   18   11   15   13    4    7    2    2    2    4    2    0    0    1    1
   101    41   34   35   26   16   13    9   11    4    8    3    2    2    2    2    0    0    1    2
   102    32   32   35   28   22   13   15    9    6    7    3    1    2    0    5    1    1    0    1
   103    36   27   31   22   13   15   17   12    4    6    6    0    4    3    3    1    0    0    1
   104    41   32   36   15   16   11   21   13    5    5    6    1    1    2    3    0    1    0    0
   105    35   37   34   24   21    8   15   11    6    4   10    2    1    2    3    1    1    0    0
   106    41   31   26   23   21   12   17    6    7    6    6    3    3    2    1    0    1    0    2
   107    44   30   39   21   17   12   12   13    7    9    5    2    0    2    2    0    0    1    1
   108    41   30   34   22   21   16   13    8    7    6    4    2    3    2    1    0    1    0    1
   109    39   28   28   17   17   10   10   11    6   12   10    1    1    1    2    1    0    1    1
   110    47   27   31   19   17   13   16    8    5   13    3    3    4    2    2    0    1    0    0
   111    33   26   23   18   20    7   17   13    9    9    6    5    1    0    1    0    0    0    2
   112    36   33   25   18   23   10   16   14    6    8    6    1    3    1    3    0    0    1    0
   113    40   36   25   21   22   11   14   11    9    9    6    2    2    0    3    1    0    0    1
   114    32   31   25   19   25    8   10   13    7   11    6    1    1    2    1    1    1    0    2
   115    37   27   26   27   16   13   19   10    8   10    4    2    1    2    0    1    0    0    1
   116    30   28   21   22   14   13   15    8    5    9   12    2    2    2    2    0    1    1    0
   117    37   31   34   24   19   10   15   15    6    9    5    2    0    3    2    0    0    0    0
   118    45   25   27   24   20    7   16   11    8   11    4    2    3    0    3    1    1    0    1
   119    32   25   24   27   13    8   17    9    6   11    4    3    4    1    2    0    1    1    2
   120    30   29   25   26   16   10   18    7    6    8    5    3    1    1    3    1    1    0    2
   121    28   19   24   26   18    8   11    6    9   10    5    4    7    2    1    0    1    0    0
   122    36   28   20   27   12    7   17   11    6   13    9    3    0    0    2    0    1    0    1
   123    38   27   30   24   18   12   16    7    3    9    6    2    2    0    4    0    0    0    2
   124    32   27   24   22   19   10   13   11    8   10    8    5    1    1    0    0    1    1    2
   125    33   35   26   19    8    9   13    6    8   11    5    8    2    0    2    0    0    0    4
   126    36   26   25   25   16   13   15   11   11    7    1    4    2    1    3    1    0    0    3
   127    25   26   27   24   17    9   12   10   11    9    6    3    3    3    2    1    0    0    0
   128    36   30   30   22   22    6   17   10    4   11    5    5    1    4    1    0    0    2    0
   129    32   32   27   16   16    8   16    5   11   10   10    3    3    2    2    0    0    1    1
   130    37   18   35   16   24    7   11    6    8   11    4    6    1    3    4    0    0    1    1
   131    49   17   31   24   19   15   14    9    9    4    6    2    1    3    2    1    0    1    1
   132    36   20   30   20   13   10   12    9    9    7    9    2    3    3    0    1    0    1    2
   133    33   33   27   25   17   14   11   10    9    6    2    3    3    2    1    1    1    1    0
   134    40   30   33   20   18   11    9   10    5    8    4    2    2    1    2    1    0    2    2
   135    37   25   26   21   22    7   16    8   11    4    7    6    1    1    0    0    0    1    1
   136    38   24   31   19   17    8   17    6    9    6    3    4    2    2    2    0    1    1    2
   137    44   33   37   19   18   12   13    9    5    7    7    3    2    2    2    0    0    0    0
   138    35   34   30   17   22    4   15    6   10    6    7    2    1    3    1    1    2    1    2
   139    42   25   24   19   18    9   10    9   10   11    9    1    1    3    2    0    0    2    1
   140    40   21   26   27   17   17   12   10    6    6    3    6    1    1    2    0    1    0    2
   141    37   20   31   23   17   10   13    4    9    6    5    5    5    3    0    3    0    1    1
   142    33   27   27   22   14    9   11    9   10    6    2    6    2    3    2    1    1    3    0
   143    38   28   33   20   21    8   24    9    5    4    1    2    1    3    1    0    2    3    0
   144    35   22   33   25   14   11   16    7    6    9    6    4    1    2    1    0    0    1    1
   145    42   32   28   16   16   12   11    6   11    5    4    3    2    2    3    2    0    2    1
   146    38   30   25   21   19   11   12    9    6    9    9    3    0    4    1    0    0    0    0
   147    46   29   32   18   16    8   11    7   12    6    4    6    3    1    0    2    1    0    2
   148    39   32   36   20   23    8    6   10    7    7    4    6    3    0    1    2    0    1    0
   149    44   25   24   20   16    8   13   10    9    8    5    3    5    0    2    0    0    1    2
   150    36   33   33   26   19    9   10    3    6    6    6    4    3    3    1    0    1    2    0
   151    38   33   28   20   13    7   15   12    4    8    5    6    2    1    2    2    0    3    0
