#frame size1  size2  size3  size4  size5  size6  size7  size8  size9  size10  size11  size12  size13  size14  size15  size16  size17  size18  size19  
     0     8   36    0   54    0    0    0   27    0    0    0    0    0    0    0    0    0    0    0
     1   488   12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     2   512    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     3   510    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     4   443   33    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     5   370   65    4    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     6   326   78   10    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     7   299   88   11    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     8   275  102   11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     9   280   88   16    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    10   246   95   24    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    11   248   92   21    3    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    12   234   82   28    5    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    13   231   81   28    5    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    14   243   77   31    3    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    15   213   85   32    7    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    16   221   86   25    7    2    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    17   205   86   34    7    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    18   211   85   32    7    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    19   191   99   32    5    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    20   203   72   29   14    3    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    21   217   71   29   11    3    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    22   207   75   25   13    3    1    1    0    0    0    0    0    0    0    0    0    0    0    0
    23   189   75   29   17    1    1    1    0    0    0    0    0    0    0    0    0    0    0    0
    24   198   76   33    8    5    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    25   190   85   28   14    1    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    26   183   83   34   11    2    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    27   190   80   28   15    2    0    0    1    0    0    0    0    0    0    0    0    0    0    0
    28   189   79   29   12    6    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    29   190   82   33    8    4    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    30   195   75   28   15    3    0    0    1    0    0    0    0    0    0    0    0    0    0    0
    31   175   81   34   13    3    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    32   190   68   36   15    2    0    0    1    0    0    0    0    0    0    0    0    0    0    0
    33   177   78   21   20    6    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    34   179   70   31   16    6    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    35   176   90   22   14    4    1    0    1    0    0    0    0    0    0    0    0    0    0    0
    36   172   68   34   14    8    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    37   160   66   42   13    7    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    38   165   70   32   15    9    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    39   166   73   33   16    5    2    0    0    0    0    0    0    0    0    0    0    0    0    0
    40   153   76   30   19    3    3    0    1    0    0    0    0    0    0    0    0    0    0    0
