#frame size1  size2  size3  size4  size5  size6  size7  size8  size9  size10  size11  size12  size13  size14  size15  size16  size17  size18  size19  
     0     8   36    0   54    0    0    0   27    0    0    0    0    0    0    0    0    0    0    0
     1   463   23    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     2   510    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     3   510    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     4   464   24    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     5   414   46    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     6   375   64    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     7   360   67    6    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     8   353   67    7    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     9   335   70   11    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    10   302   81   12    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    11   290   88   10    4    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    12   285   86   17    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    13   282   81   16    5    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    14   279   79   20    2    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    15   261   81   20    6    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    16   276   82   15    4    1    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    17   270   75   22    5    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    18   268   79   18    8    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    19   266   79   19    5    1    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    20   289   78   18    2    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    21   273   72   18    6    1    2    0    0    0    0    0    0    0    0    0    0    0    0    0
    22   267   64   26    7    1    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    23   265   74   22    4    1    2    0    0    0    0    0    0    0    0    0    0    0    0    0
    24   262   80   18    6    1    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    25   248   84   20    6    1    0    1    0    0    0    0    0    0    0    0    0    0    0    0
    26   241   92   20    4    1    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    27   246   89   18    7    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    28   247   75   24    8    1    1    0    0    0    0    0    0    0    0    0    0    0    0    0
    29   252   79   22    9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    30   256   74   24    9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    31   264   80   17    5    1    2    0    0    0    0    0    0    0    0    0    0    0    0    0
    32   268   60   27    5    1    3    0    0    0    0    0    0    0    0    0    0    0    0    0
    33   248   75   27    4    1    2    0    0    0    0    0    0    0    0    0    0    0    0    0
